編號,"元神
編號",擁有,名稱（1024更新）,屬1,屬2,CP,HP,IV,升級星魄,升級元丹,Level,技1,技屬性1,Att1,"小招
集氣
次數",技2,技屬性2,Att2,STAB1,STAB2,CP1,同頂級CP,"HP/
SQRT(LV)",平均Att,45.5 ,,,,
1168,212,,地球愛神,術,,245,48,42,400,1,4,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,33.01886792,2493 ,24,,,,,,
1058,191,,西王母,仙,,581,70,93,2200,2,17.5,拍擊,無,10,,陰陽合擊,仙,41,1,1.25,16.59194106,1253 ,16.73320053,,,,,,
1046,187,v,上清靈寶天尊,火,仙,2964,158,95,7000,4,34.5,玉如意,仙,12,,太陽真火,火,60,1.25,1.25,45.94137979,3469 ,26.89970637,,69%,初階致傷,初階癒合,究極消能,
1049,188,進,老子,仙,,112,41,88,400,1,4.5,仙人秘法,仙,10,,擊打,土,24,1.25,1,13.34048002,1007 ,19.32758535,,,,,,
1047,188,進,老子,仙,,210,57,88,800,1,8,捶打,無,13,,開天闢地,土,48,1,1,13.29871446,1004 ,20.15254326,,,,,,
1050,188,進,老子,仙,,27,20,88,200,1,1.5,掃擊,無,12,,滄海一粟,土,23,1,1,13.12910284,991 ,16.32993162,,,,,,
1984,214,,維納斯,水,,66,24,97,200,1,2.5,思想川流,水,15,,破壞水擊,水,23,1.25,1.25,15.67695962,1184 ,15.17893277,,,,,,
1051,189,v,太上老君,仙,,584,90,82,1600,2,14.5,捶打,無,13,,仙人指路,仙,18,1,1.25,20.12613296,1520 ,23.63515791,,,,,,
2138,214,,維納斯,水,,114,31,88,400,1,4,魅惑,術,8,,滔天破浪,水,47,1,1.25,15.53345142,1173 ,15.5,,,,,,
1174,214,,維納斯,水,,163,38,88,600,1,5.5,思想川流,水,15,,怒川洪流,水,21,1.25,1.25,15.5112528,1171 ,16.20325444,,,,,,
1173,214,,維納斯,水,,179,39,82,600,1,6,靛水訣,水,12,,水爆,水,22,1.25,1.25,15.2991453,1155 ,15.92168333,,,,,,
1175,214,,維納斯,水,,144,35,80,600,1,5,思想川流,水,15,,海浪滔天,水,28,1.25,1.25,15.06276151,1137 ,15.65247584,,,,,,
1176,214,,維納斯,水,,89,26,48,400,1,3.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.01574803,1058 ,13.89758458,,,,,,
1055,190,v,道德天尊,土,仙,2810,193,88,7000,4,34.5,捶打,無,13,2,土崩石裂,土,21,1,1.25,43.55441202,3289 ,32.85850209,17.41666667,,,,,
1177,215,,金星,水,金,1188,104,95,4000,3,25,靛水訣,水,12,,海浪滔天,水,28,1.25,1.25,23.63708715,1785 ,20.8,,,,,,
2078,190,v,道德天尊,土,仙,457,77,86,600,1,5.5,食人泥沼,土,12,,擊打,土,24,1.25,1.25,43.48860446,3284 ,32.83291032,,,,,,
1179,215,,金星,水,金,92,29,53,200,1,2.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,21.85273159,1650 ,18.34121043,,,,,,
2231,191,進,西王母,仙,,68,24,93,200,1,2.5,仙人秘法,仙,10,,陰陽合擊,仙,41,1.25,1.25,16.30890994,1232 ,15.17893277,,,,,,
2761,216,,美神,水,金,3726,191,95,12000,5,42,思想川流,水,15,2,海浪滔天,水,28,1.25,1.25,51.73778413,3907 ,29.47193984,24.16666667,,,,,
2606,216,,美神,水,金,3698,191,95,11000,5,41.5,思想川流,水,15,2,海浪滔天,水,28,1.25,1.25,51.70798551,3905 ,29.64895008,24.16666667,,,,,
2577,216,,美神,水,金,3642,189,95,11000,5,40.5,靛水訣,水,12,2,破壞水擊,水,23,1.25,1.25,51.64712055,3900 ,29.69848481,19.58333333,,,,,
2578,216,,美神,水,金,3642,189,95,11000,5,40.5,醉酒薰風,水,13,3,海浪滔天,水,28,1.25,1.25,51.64712055,3900 ,29.69848481,20.9375,,,,,
2579,216,,美神,水,金,3642,189,95,11000,5,40.5,凝水毫針,水,11,15,滔天破浪,水,47,1.25,1.25,51.64712055,3900 ,29.69848481,16.5625,,,,,
2580,216,,美神,水,金,3642,189,95,11000,5,40.5,思想川流,水,15,2,海浪滔天,水,28,1.25,1.25,51.64712055,3900 ,29.69848481,24.16666667,,,,,
1180,216,,美神,水,金,2583,159,95,4000,3,25,靛水訣,水,12,2,破壞水擊,水,23,1.25,1.25,51.64244157,3900 ,31.8,19.58333333,,,,,
2825,191,v,西王母,仙,,69,24,93,200,1,2.5,食人泥沼,土,12,,陰陽合擊,仙,41,1,1.25,16.54874685,1250 ,15.17893277,,,,,,
1968,192,v,西靈王母,仙,,77,25,95,200,1,2,仙人秘法,仙,10,,仙人指路,仙,18,1.25,1.25,24.73498233,1868 ,17.67766953,,,,,,
2060,216,,美神,水,金,2185,148,82,3000,3,21.5,巨靈撼地,金,9,20,滔天破浪,水,47,1.25,1.25,50.79387219,3836 ,31.91850087,13.51190476,,,,,
2758,216,,美神,水,金,2185,148,82,3000,3,21.5,凝水毫針,水,11,5,不動金身,金,38,1.25,1.25,50.79387219,3836 ,31.91850087,19.375,,,,,
2759,216,,美神,水,金,2185,148,82,3000,3,21.5,巨靈撼地,金,9,20,魅力狂潮,水,69,1.25,1.25,50.79387219,3836 ,31.91850087,14.82142857,,,,,
2826,192,v,西靈王母,仙,,881,86,93,2200,2,17.5,仙人秘法,仙,10,,仙風道骨,仙,33,1.25,1.25,25.15920838,1900 ,20.55793208,,,,,,
2601,193,v,瑤池金母,仙,土,3807,181,97,11000,5,40.5,瑤池仙輝,仙,15,3,百步穿楊,土,29,1.25,1.25,53.98698186,4077 ,28.44140609,23.125,,,,,
1181,216,,美神,水,金,527,72,77,600,1,5.5,凝水毫針,水,11,,破壞水擊,水,23,1.25,1.25,49.5766698,3744 ,30.70090316,,,,,,
2770,193,v,瑤池金母,仙,土,3924,182,95,12000,5,42.5,仙人秘法,仙,10,5,蟠桃盛宴,土,65,1.25,1.25,54.11144973,4086 ,27.91752559,23.95833333,,,,,
1182,217,,薔薇,木,,867,91,95,4000,3,25,疾風閃,木,11,,滔天破浪,水,47,1.25,1,17.25029845,1303 ,18.2,,,,,,
2766,193,v,瑤池金母,仙,土,3915,182,93,12000,5,42.5,仙人秘法,仙,10,5,蟠桃盛宴,土,65,1.25,1.25,53.9873409,4077 ,27.91752559,23.95833333,,,,,
1185,217,,薔薇,木,,746,85,84,3000,3,22,凝水毫針,水,11,,怒嚎狂風,木,49,1,1.25,16.94799736,1280 ,18.12206089,,,,,,
2930,193,v,瑤池金母,仙,土,2957,159,93,4500,3,27.5,食人泥沼,土,12,,開天闢地,土,48,1.25,1.25,53.74702365,4059 ,30.32011034,,,,,,
1185,217,,薔薇,木,,336,57,82,1000,1,10,劈砍,無,9,,海浪滔天,水,28,1,1,16.58440276,1252 ,18.02498266,,,,,,
1186,217,,薔薇,木,,67,26,73,200,1,2.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,15.91448931,1202 ,16.44384383,,,,,,
1187,217,,薔薇,木,,46,20,26,200,1,2,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,14.64968153,1106 ,14.14213562,,,,,,
2931,193,v,瑤池金母,仙,土,2321,141,95,3000,3,21.5,地中乾坤,土,11,,蟠桃盛宴,土,65,1.25,1.25,53.95541298,4075 ,30.40884204,,,,,,
1191,218,,薔薇少女,木,,247,47,97,400,1,3.5,疾風閃,木,11,,怒嚎狂風,木,49,1.25,1.25,38.8976378,2937 ,25.12255674,,,,,,
1085,194,v,財神爺,仙,,363,59,95,1300,2,11.5,快擊,無,8,,仙風道骨,仙,33,1,1.25,15.77095191,1191 ,17.39815083,,,,,,
1189,218,,薔薇少女,木,,1458,112,73,2500,2,19,快擊,無,8,,滔天破浪,水,47,1,1,38.10768427,2878 ,25.69456219,,,,,,
1188,218,,薔薇少女,木,,802,85,46,1300,2,11,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,36.02875112,2721 ,25.62846429,,,,,,
1086,194,v,財神爺,仙,,312,55,93,1000,1,10,巨靈撼地,金,9,,仙風道骨,仙,33,1,1.25,15.58675126,1177 ,17.39252713,,,,,,
1087,194,賣,財神爺,仙,,180,42,91,600,1,6,巨靈撼地,金,9,,道化天法,仙,38,1,1.25,15.56420233,1175 ,17.1464282,,,,,,
1088,194,賣,財神爺,仙,,163,40,91,600,1,5.5,快擊,無,8,,陰陽合擊,仙,41,1,1.25,15.5112528,1171 ,17.05605731,,,,,,
1088,194,賣,財神爺,仙,,15,12,91,200,1,1,巨靈撼地,金,9,,道化天法,仙,38,1,1.25,15,1133 ,12,,,,,,
1989,195,進,天公,仙,,239,45,93,800,1,7,流星追月,甲,8,,陰陽合擊,仙,41,1,1.25,17.47331481,1320 ,17.00840129,,,,,,
1102,195,進,天公,仙,,201,41,91,600,1,6,破甲擊,甲,11,,仙人指路,仙,18,1,1.25,17.38002594,1312 ,16.73817991,,,,,,
1110,196,賣,玉帝,仙,,467,63,82,1000,1,9,破甲擊,甲,11,,萬仞穿雲,甲,31,1,1,26.08355675,1970 ,21,,,,,,
1123,198,,恭喜,木,,14,10,91,200,1,1,雷火擊,雷,8,,移花接木,木,33,1,1.25,14,1057 ,10,,,,,,
1109,196,賣,玉帝,仙,,779,80,80,1900,2,15,衝擊,無,11,,萬仞穿雲,甲,31,1,1,25.95196056,1960 ,20.65591118,,,,,,
1198,222,,巧克星球熊,聖,火,1263,114,77,1600,2,14.5,進擊的巧克力,聖,12,6,天火燎原,火,42,1.25,1.25,43.16473001,3260 ,29.93786669,20.35714286,,,,,
1199,222,,巧克星球熊,聖,火,1817,135,68,3000,3,21,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,42.99574065,3247 ,29.45941518,,,,,,
2377,197,v,太一,仙,甲,748,80,97,600,1,6.5,殺破狼,甲,13,3,萬仞穿雲,甲,31,1.25,1.25,59.26395436,4475 ,31.37858162,21.875,,,,,
1200,222,,巧克星球熊,聖,火,1073,109,62,1300,2,12.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,42.47822644,3208 ,30.82985566,,,,,,
2742,197,v,太一,仙,甲,4307,191,95,12000,5,42.5,殺破狼,甲,13,5,億萬劫,仙,59,1.25,1.25,59.39296992,4485 ,29.29806257,25.83333333,,,,,
2732,197,v,太一,仙,甲,4267,192,88,12000,5,42.5,天一劃,仙,17,8,陰陽合擊,仙,41,1.25,1.25,58.84137513,4444 ,29.45145557,24.58333333,73%,中階致傷,高階戰意,高階破能,中階擊暈
1208,222,,巧克星球熊,聖,火,444,69,64,600,1,5.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,41.76857949,3154 ,29.42169886,,,,,,
1216,222,,巧克星球熊,聖,火,86,30,57,200,1,1.5,火焰之手,火,12,8,火焰爆,火,49,1.25,1.25,41.54589372,3137 ,24.49489743,20.13888889,,,,,
1119,198,進,恭喜,木,,484,62,93,1900,2,16,雷火擊,雷,8,,移花接木,木,33,1,1.25,15.11696911,1142 ,15.5,,,,,,
1978,198,進,恭喜,木,,238,43,91,800,1,8,雷火擊,雷,8,,移花接木,木,33,1,1.25,15.07187639,1138 ,15.2027958,,,,,,
1201,222,,巧克星球熊,聖,火,1363,120,44,1900,2,16.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,40.98015634,3095 ,29.54195784,,,,,,
1202,222,,巧克星球熊,聖,火,742,89,37,1000,1,9,隕星擊,聖,11,20,火焰爆,火,49,1.25,1.25,40.94922737,3092 ,29.66666667,16.01190476,,,,,
1203,222,,巧克星球熊,聖,火,1604,136,51,2500,2,19.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,40.85583291,3085 ,30.79793533,,,,,,
1204,222,,巧克星球熊,聖,火,1755,138,35,3000,3,21.5,進擊的巧克力,聖,12,6,天火燎原,火,42,1.25,1.25,40.56865465,3064 ,29.7618454,20.35714286,,,,,
1205,222,,巧克星球熊,聖,火,1338,118,20,1900,2,16.5,火焰之手,火,12,8,殘陽映月,聖,60,1.25,1.25,40.22850271,3038 ,29.04959187,21.66666667,,,,,
1207,222,,巧克星球熊,聖,火,1938,142,20,3500,3,24,火焰之手,火,12,8,殘陽映月,聖,60,1.25,1.25,40.15748031,3033 ,28.98562862,21.66666667,,,,,
1215,222,,巧克星球熊,聖,火,126,37,33,200,1,2,進擊的巧克力,聖,12,6,殘陽映月,聖,60,1.25,1.25,40.12738854,3030 ,26.1629509,23.57142857,,,,,
1209,222,,巧克星球熊,聖,火,1372,121,28,2200,2,17,拍擊,無,10,13,火熱之心,火,60,1,1.25,40.04670169,3024 ,29.34681063,14.64285714,,,,,
1206,222,,巧克星球熊,聖,火,930,101,22,1300,2,11.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,39.9828031,3019 ,29.78327514,,,,,,
1213,222,,巧克星球熊,聖,火,510,76,31,600,1,6.5,隕星擊,聖,11,20,火焰爆,火,49,1.25,1.25,39.93735317,3016 ,29.80965254,16.01190476,,,,,
1211,222,,巧克星球熊,聖,火,638,86,35,800,1,8,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,39.92490613,3015 ,30.40559159,,,,,,
1210,222,,巧克星球熊,聖,火,885,99,22,1300,2,11,火焰之手,火,12,8,天火燎原,火,42,1.25,1.25,39.7574124,3002 ,29.84962311,19.16666667,,,,,
1214,222,,巧克星球熊,聖,火,208,47,13,400,1,3,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,39.39393939,2975 ,27.13546265,,,,,,
1212,222,,巧克星球熊,聖,火,1419,124,6,2200,2,18,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,39.13403199,2955 ,29.22708029,,,,,,
2103,198,v,恭喜,木,,253,44,91,800,1,8.5,飛天斬,木,10,,迎風拂柳,木,41,1.25,1.25,15.01706485,1134 ,15.09187549,,,,,,
1226,223,,下壇將軍,火,無,747,82,51,800,1,8.5,快擊,無,8,,天火燎原,火,42,1.25,1.25,43.81231672,3309 ,28.12576796,,,,,,
1225,223,,下壇將軍,火,無,512,70,51,600,1,6,衝擊,無,11,,重擊,無,33,1.25,1.25,43.76068376,3305 ,28.57738033,,,,,,
1224,223,,下壇將軍,火,無,450,66,35,600,1,5.5,衝擊,無,11,,重擊,無,33,1.25,1.25,42.33301976,3197 ,28.14249456,,,,,,
1991,198,進,恭喜,木,,221,42,91,800,1,7.5,飛天斬,木,10,,怒嚎狂風,木,49,1.25,1.25,14.99881231,1133 ,15.33623161,,,,,,
1227,224,,關公,聖,,901,88,88,4000,3,25,幻月刀,聖,8,,快刀亂麻,聖,38,1.25,1.25,18.01387528,1360 ,17.6,,,,,,
1228,224,,關公,聖,,612,73,88,2200,2,17,天降雷火,雷,10,,焚天日輪,聖,29,1,1.25,17.9910045,1359 ,17.70510063,,,,,,
1228,224,,關公,聖,,265,48,88,800,1,7.5,隕星擊,聖,11,,萬雷轟頂,雷,47,1.25,1,17.98500119,1358 ,17.52712184,,,,,,
1232,224,,關公,聖,,463,64,88,1600,2,13,隕星擊,聖,11,,焚天日輪,聖,29,1.25,1.25,17.79605642,1344 ,17.75040628,,,,,,
1237,224,,關公,聖,,187,40,88,600,1,5.5,雷火擊,雷,8,,殘陽映月,聖,60,1,1.25,17.79511824,1344 ,17.05605731,,,,,,
1229,224,,關公,聖,,520,66,86,1600,2,14.5,天降雷火,雷,10,,天雷降臨,雷,33,1,1,17.77170198,1342 ,17.33244914,,,,,,
1242,224,,關公,聖,,283,49,93,800,1,8,雷火擊,雷,8,,快刀亂麻,聖,38,1,1.25,17.70963705,1337 ,17.32411614,,,,,,
1236,224,,關公,聖,,207,41,86,600,1,6,天降雷火,雷,10,,萬雷轟頂,雷,47,1,1,17.69230769,1336 ,16.73817991,,,,,,
1240,224,,關公,聖,,605,70,82,2200,2,17,天降雷火,雷,10,,殘陽映月,聖,60,1,1.25,17.65907764,1334 ,16.97749375,,,,,,
1241,224,,關公,聖,,515,66,84,1600,2,14.5,天降雷火,雷,10,,殘陽映月,聖,60,1,1.25,17.60082023,1329 ,17.33244914,,,,,,
1233,224,,關公,聖,,391,58,86,1300,2,11,天降雷火,雷,10,,焚天日輪,聖,29,1,1.25,17.56513926,1326 ,17.48765799,,,,,,
1230,224,,關公,聖,,513,67,86,1600,2,14.5,幻月刀,聖,8,,萬雷轟頂,雷,47,1.25,1,17.53246753,1324 ,17.595062,,,,,,
1243,224,,關公,聖,,618,70,80,2200,2,17.5,隕星擊,聖,11,,電光火石,雷,28,1.25,1,17.52694271,1324 ,16.73320053,,,,,,
1238,224,,關公,聖,,186,40,86,600,1,5.5,天降雷火,雷,10,,萬雷轟頂,雷,47,1,1,17.49764817,1321 ,17.05605731,,,,,,
1244,224,,關公,聖,,335,53,82,1000,1,9.5,幻月刀,聖,8,,天雷降臨,雷,33,1.25,1,17.45700886,1318 ,17.19547064,,,,,,
1245,224,,關公,聖,,458,61,80,1600,2,13,天降雷火,雷,10,,殘陽映月,聖,60,1,1.25,17.44097487,1317 ,16.91835598,,,,,,
1239,224,,關公,聖,,36,17,86,200,1,1.5,幻月刀,聖,8,,萬雷轟頂,雷,47,1.25,1,17.39130435,1313 ,13.88044188,,,,,,
1248,224,,關公,聖,,73,25,80,200,1,2.5,隕星擊,聖,11,,焚天日輪,聖,29,1.25,1.25,17.33966746,1309 ,15.8113883,,,,,,
1246,224,,關公,聖,,462,61,82,1600,2,13.5,雷火擊,雷,8,,殘陽映月,聖,60,1,1.25,16.94790902,1280 ,16.60209715,,,,,,
1247,224,,關公,聖,,330,51,44,1000,1,10,雷火擊,雷,8,,萬雷轟頂,雷,47,1,1,16.28825271,1230 ,16.12761607,,,,,,
2206,198,v,恭喜,木,,252,44,91,800,1,8.5,雷火擊,雷,8,,移花接木,木,33,1,1.25,14.95770886,1130 ,15.09187549,,,,,,
2935,198,,恭喜,木,,159,35,95,600,1,5.5,雷火擊,雷,8,,疾風快斬,木,50,1,1.25,15.13060855,1143 ,14.92405014,,,,,,
1127,199,v,恭喜發財,木,,277,52,86,600,1,6,天降雷火,雷,10,,怒嚎狂風,木,49,1,1.25,23.95157804,1809 ,21.2289111,,,,,,
2950,199,v,恭喜發財,木,,257,49,95,600,1,5.5,天降雷火,雷,10,,迎風拂柳,木,41,1,1.25,24.45639244,1847 ,20.8936702,,,,,,
2747,225,,關聖帝君,聖,雷,4095,176,93,12000,5,42,青龍偃月,聖,15,8,滅世雷擊,雷,62,1.25,1.25,56.86157435,4294 ,27.15738959,25.27777778,,,,,
2594,225,,關聖帝君,聖,雷,4063,175,93,11000,5,41.5,青龍偃月,聖,15,8,滅世雷擊,雷,62,1.25,1.25,56.81166716,4290 ,27.1652684,25.27777778,,,,,
2474,225,,關聖帝君,聖,雷,4002,174,93,11000,5,40.5,青龍偃月,聖,15,8,滅世雷擊,雷,62,1.25,1.25,56.7522725,4286 ,27.34146221,25.27777778,,,,,
2038,225,,關聖帝君,聖,雷,3746,168,93,8000,4,36,青龍偃月,聖,15,8,滅世雷擊,雷,62,1.25,1.25,56.74296015,4285 ,28,25.27777778,,,,,
1131,200,賣,恭喜發財好運來,雷,木,1134,106,62,1300,2,11,雷火擊,雷,8,,天雷降臨,雷,33,1.25,1.25,51.50565472,3890 ,31.96020253,,,,,,
2749,225,,關聖帝君,聖,雷,4079,176,93,12000,5,42,青龍偃月,聖,15,3,天雷降臨,雷,33,1.25,1.25,56.63940459,4277 ,27.15738959,24.375,,,,,
2595,225,,關聖帝君,聖,雷,4048,175,93,11000,5,41.5,青龍偃月,聖,15,3,天雷降臨,雷,33,1.25,1.25,56.60192681,4274 ,27.1652684,24.375,,,,,
1250,225,,關聖帝君,聖,雷,3718,168,93,8000,4,35.5,青龍偃月,聖,15,8,滅世雷擊,雷,62,1.25,1.25,56.53892944,4270 ,28.19649364,25.27777778,,,,,
1254,225,,關聖帝君,聖,雷,3661,166,93,7000,4,34.5,青龍偃月,聖,15,8,滅世雷擊,雷,62,1.25,1.25,56.53180976,4269 ,28.26171682,25.27777778,,,,,
2039,225,,關聖帝君,聖,雷,3732,168,93,8000,4,36,青龍偃月,聖,15,3,天雷降臨,雷,33,1.25,1.25,56.53089356,4269 ,28,24.375,,,,,
2475,225,,關聖帝君,聖,雷,3986,174,93,11000,5,40.5,青龍偃月,聖,15,3,天雷降臨,雷,33,1.25,1.25,56.52537686,4269 ,27.34146221,24.375,,,,,
1249,225,,關聖帝君,聖,雷,3604,165,93,7000,4,33.5,青龍偃月,聖,15,8,滅世雷擊,雷,62,1.25,1.25,56.52446675,4269 ,28.50765804,25.27777778,,,,,
1253,225,,關聖帝君,聖,雷,3704,168,93,8000,4,35.5,青龍偃月,聖,15,3,天雷降臨,雷,33,1.25,1.25,56.32603406,4254 ,28.19649364,24.375,,,,,
1251,225,,關聖帝君,聖,雷,3647,166,93,7000,4,34.5,青龍偃月,聖,15,3,天雷降臨,雷,33,1.25,1.25,56.31562693,4253 ,28.26171682,24.375,,,,,
1252,225,,關聖帝君,聖,雷,892,82,93,800,1,8,幻月刀,聖,8,12,滅世雷擊,雷,62,1.25,1.25,55.81977472,4215 ,28.99137803,15.19230769,,,,,
1130,200,技,恭喜發財好運來,雷,木,3221,179,42,7000,4,34.5,春風拂,木,14,4,萬劫天雷,雷,41,1.25,1.25,49.92482601,3770 ,30.4749838,24.25,,,,,
1255,226,,康乃馨,木,,274,49,91,800,1,8.5,疾風閃,木,11,,風捲雲殘,木,39,1.25,1.25,16.07038123,1214 ,16.80686134,,,,,,
1257,226,,康乃馨,木,,220,44,82,800,1,7,敲打,木,12,,移花接木,木,33,1.25,1.25,15.89595376,1200 ,16.63043681,,,,,,
1256,226,,康乃馨,木,,237,45,84,800,1,7.5,巨靈撼地,金,9,,移花接木,木,33,1,1.25,15.89537223,1200 ,16.43167673,,,,,,
1258,226,,康乃馨,木,,167,39,84,600,1,5.5,疾風閃,木,11,,移花接木,木,33,1.25,1.25,15.710254,1186 ,16.62965588,,,,,,
1259,226,,康乃馨,木,,66,24,82,200,1,2.5,巨靈撼地,金,9,,乾坤一擲,金,52,1,1,15.67695962,1184 ,15.17893277,,,,,,
2951,200,,恭喜發財好運來,雷,木,559,75,95,600,1,5.5,天降雷火,雷,10,17,疾風快斬,木,50,1.25,1.25,53.19503259,4017 ,31.98010745,15.27777778,,,,,
2952,200,,恭喜發財好運來,雷,木,559,75,95,600,1,5.5,疾風閃,木,11,5,春雷響,雷,38,1.25,1.25,53.19503259,4017 ,31.98010745,19.375,,,,,
1966,227,,純潔的愛,木,,397,60,91,800,1,8.5,巨靈撼地,金,9,,風捲雲殘,木,39,1,1.25,23.28445748,1758 ,20.57983022,,,,,,
2953,200,,恭喜發財好運來,雷,木,559,75,95,600,1,5.5,天降雷火,雷,10,17,萬雷轟頂,雷,47,1.25,1.25,53.19503259,4017 ,31.98010745,15.06944444,,,,,
2954,200,,恭喜發財好運來,雷,木,559,75,95,600,1,5.5,飛天斬,木,10,7,天雷降臨,雷,33,1.25,1.25,53.19503259,4017 ,31.98010745,16.09375,,,,,
2955,200,,恭喜發財好運來,雷,木,559,75,95,600,1,5.5,雷火擊,雷,8,9,怒嚎狂風,木,49,1.25,1.25,53.19503259,4017 ,31.98010745,15.125,,,,,
2956,200,,恭喜發財好運來,雷,木,559,75,95,600,1,5.5,春風拂,木,14,7,萬雷轟頂,雷,47,1.25,1.25,53.19503259,4017 ,31.98010745,22.65625,,,,,
1265,229,,初心女僕,水,,201,38,88,600,1,6,快擊,無,8,,萬象歸元,無,48,1,1,17.38002594,1312 ,15.51343504,,,,,,
1261,229,,初心女僕,水,,295,45,93,800,1,8.5,劈砍,無,9,,重擊,無,33,1,1,17.30205279,1307 ,15.43487266,,,,,,
2005,229,,初心女僕,水,,254,42,88,800,1,7.5,掃擊,無,12,,紫電一閃,無,20,1,1,17.23845397,1302 ,15.33623161,,,,,,
1263,229,,初心女僕,水,,255,42,86,800,1,7.5,靛水訣,水,12,,萬象歸元,無,48,1.25,1,17.10261569,1292 ,15.33623161,,,,,,
1267,229,,初心女僕,水,,89,25,84,400,1,3,掃擊,無,12,,滔天破浪,水,47,1,1.25,16.85606061,1273 ,14.43375673,,,,,,
1266,229,,初心女僕,水,,125,30,82,400,1,4,快擊,無,8,,重擊,無,33,1,1,16.84636119,1272 ,15,,,,,,
1264,229,,初心女僕,水,,213,39,80,600,1,6.5,掃擊,無,12,,紫電一閃,無,20,1,1,16.67971809,1260 ,15.29705854,,,,,,
1261,230,,巧心女僕,水,,426,60,93,800,1,8.5,快擊,無,8,,海浪滔天,水,28,1,1.25,24.98533724,1887 ,20.57983022,,,,,,
2957,200,,恭喜發財好運來,雷,木,559,75,95,600,1,5.5,天降雷火,雷,10,17,怒嚎狂風,木,49,1.25,1.25,53.19503259,4017 ,31.98010745,15.20833333,,,,,
2958,200,,恭喜發財好運來,雷,木,559,75,95,600,1,5.5,雷火擊,雷,8,9,疾風快斬,木,50,1.25,1.25,53.19503259,4017 ,31.98010745,15.25,,,,,
2959,200,,恭喜發財好運來,雷,木,559,75,95,600,1,5.5,飛天斬,木,10,10,春雷響,雷,38,1.25,1.25,53.19503259,4017 ,31.98010745,15.68181818,,,,,
2960,200,,恭喜發財好運來,雷,木,559,75,95,600,1,5.5,疾風閃,木,11,3,天雷降臨,雷,33,1.25,1.25,53.19503259,4017 ,31.98010745,20.625,,,,,
2961,200,,恭喜發財好運來,雷,木,559,75,95,600,1,5.5,飛天斬,木,10,20,疾風快斬,木,50,1.25,1.25,53.19503259,4017 ,31.98010745,14.88095238,,,,,
2962,200,,恭喜發財好運來,雷,木,559,75,95,600,1,5.5,疾風閃,木,11,10,疾風快斬,木,50,1.25,1.25,53.19503259,4017 ,31.98010745,18.18181818,,,,,
1270,234,,東海龍王,龍,水,2879,157,77,4000,3,25.5,龍王三叉戟,龍,15,,娑竭羅雙突斬,水,74,1.25,1.25,56.43216967,4262 ,31.09063285,,,,,,
1272,235,,粽子妹,木,,275,52,91,1000,1,9,隕星擊,聖,11,,水爆,水,22,1,1,15.35969616,1160 ,17.33333333,,,,,,
1271,235,,粽子妹,木,,443,66,86,1600,2,14.5,靛水訣,水,12,,迎風拂柳,木,41,1,1.25,15.14012303,1143 ,17.33244914,,,,,,
1273,235,,粽子妹,木,,63,25,91,200,1,2.5,流星追月,甲,8,,神龍擺尾,水,38,1,1,15.10972539,1141 ,15.8113883,,,,,,
2142,235,,粽子妹,木,,306,55,86,1000,1,10,碎焰破,火,12,,滔天破浪,水,47,1,1,15.10365252,1141 ,17.39252713,,,,,,
2180,235,,粽子妹,木,,240,50,88,800,1,8,碎焰破,火,12,,怒川洪流,水,21,1,1,15.01877347,1134 ,17.67766953,,,,,,
2141,235,,粽子妹,木,,15,12,91,200,1,1,碎焰破,火,12,,移花接木,木,33,1,1.25,15,1133 ,12,,,,,,
1274,235,,粽子妹,木,,63,25,88,200,1,2.5,流星追月,甲,8,,破壞水擊,水,23,1,1,14.96437055,1130 ,15.8113883,,,,,,
1276,235,,粽子妹,木,,245,50,22,1000,1,9.5,靛水訣,水,12,,水爆,水,22,1,1,12.76706618,964 ,16.22214211,,,,,,
1275,235,,粽子妹,木,,28,54,84,1000,1,9.5,碎焰破,火,12,,海浪滔天,水,28,1,1,1.459093278,110 ,17.51991348,,,,,,
2963,200,,恭喜發財好運來,雷,木,559,75,95,600,1,5.5,疾風閃,木,11,10,怒嚎狂風,木,49,1.25,1.25,53.19503259,4017 ,31.98010745,18.06818182,,,,,
1277,236,,粽子妞,木,,1193,112,55,4000,3,26,靛水訣,水,12,,神龍擺尾,水,38,1,1,22.82816686,1724 ,21.96500714,,,,,,
